idcvlac,nombre,fecha
0000344150,"Tesis de Grado Meritoria, Calificación de 93/100,UNIVERSIDAD DE NARIÑO",1989
0000344150,"Reconocimiento a la buena calidad del Café-Finca la sultana de Unicauca.,Comité Departamental de Cafeteros del Cauca",2002
0000344150,"Universitario Destacado,UNIVERSIDAD DEL CAUCA",2003
0000344150,"Experiencia Calificada, Evaluación Excelente,UNIVERSIDAD DEL CAUCA",2006
0000344150,"Experiencia Calificada, Evaluación Excelente,UNIVERSIDAD DEL CAUCA",2007
0000344150,"Experiencia Calificada, Evaluación Excelente,UNIVERSIDAD DEL CAUCA",2009
0000344150,"Experiencia Calificada, Evaluación Excelente,UNIVERSIDAD DEL CAUCA",2010
0000344150,"Experiencia Calificada, Evaluación Excelente,UNIVERSIDAD DEL CAUCA",2011
0000344150,"Experiencia Calificada, Evaluación Excelente,UNIVERSIDAD DEL CAUCA",2012
0000344150,"Experiencia Calificada, Evaluación Excelente,UNIVERSIDAD DEL CAUCA",2013
0000344150,"Experiencia Calificada, Evaluación Excelente,UNIVERSIDAD DEL CAUCA",2014
0000344150,"Experiencia Calificada, Evaluación Excelente,UNIVERSIDAD DEL CAUCA",2015
0000344150,"Experiencia Calificada, Evaluación Excelente,UNIVERSIDAD DEL CAUCA",2016
0001865404,"Primer lugar en el premio a la tesis con más publicaciones del posgrado institucional en Ciencias Agropecuarias y Manejo de Recursos Tropicales, Convocatoria 2018, nivel Maestría,Universidad autónoma del estado de Yucatán",2018
0001865404,"¿	Primer lugar en el concurso de presentaciones orales en el XXXIV Foro de Investigación y Posgrado de la FMVZ-CCBA de la Universidad autónoma de Yucatán,Universidad autónoma del estado de Yucatán",2017
0001865404,"Beca CLIFF-GRADS (2020): Climate, Food and Farming Network and Global Research Alliance Development Scholarships (CLIFF-GRADS) award,Global Research Alliance",2019
0001865404,"Beca otorgada por CONACYT para estudios de posgrado, Doctorado en Ciencias en Ecología y Desarrollo Sustentable,CONACYT",2018
0001865404,"Beca otorgada por el Banco Santander para estancia de investigación en el Colegio de la Frontera sur,Banco Santander",2017
0001865404,"Beca mixta otorgada por CONACYT para estancia de movilidad nacional en el Colegio de la Frontera sur ,CONACYT",2017
0001865404,"Beca otorgada por CONACYT para estudios de posgrado, Maestría en Ciencias Agropecuarias,CONACYT",2016
0001596901,"Matricula de honor,UNIVERSIDAD DEL CAUCA",2011
0001596901,"Matricula de honor,UNIVERSIDAD DEL CAUCA",2011
0001596901,"Matricula de honor,UNIVERSIDAD DEL CAUCA",2012
0001596901,"matricula de honor,UNIVERSIDAD DEL CAUCA",2012
0001596901,"Matricula de honor,UNIVERSIDAD DEL CAUCA",2013
0001596901,"Matricula de honor,UNIVERSIDAD DEL CAUCA",2013
0001475003,"Mención de honor,Universidad Autónoma Del Estado De México",2017
0001401769,"Mensión honorífica por tesis,UNIVERSIDAD DEL CAUCA",2010
0001401769,"Distinción meritoria al trabajo de tesis ,Universidad Nacional de Colombia - Sede Palmira",2015
0000149503,"Tesis Meritoria ,UNIVERSIDAD DEL CAUCA",2018
0000952265,"LACCIR Short Stays Program Awards 2011,The Latin American and Caribbean Collaborative ICT Research Virtual Institu",2011
0000952265,"Mención de Honor,Colegio Mayor Del Cauca - Institución Universitaria",2014
0000952265,"Distincion meritoria,Institución Universitaria Colegio Mayor del Cauca",2015
0000043879,"MEJOR APLICACIÓN DE DESARROLLO DE SOFTWARE - ¿QUE SABES?,Colegio Mayor Del Cauca - Institución Universitaria",2015
0000043879,"MATRICULA DE HONOR, RESOLUCION N° 410 DE 2010,Colegio Mayor Del Cauca - Institución Universitaria",2010
0000043879,"MATRICULA DE HONOR, RESOLUCION N° 009 DE 2011 ¿,Colegio Mayor Del Cauca - Institución Universitaria",2011
0000043879,"MATRICULA DE HONOR, RESOLUCION N° 011 DE 2012,Colegio Mayor Del Cauca - Institución Universitaria",2012
0001651693,"MENCIÓN DE HONOR AL TRABAJO ""PROPUESTA DE MÉTODO AUTOMATIZADO PARA LA MEDICIÓN DE LA SATISFACCIÓN EN PRUEBAS DE USABILIDAD, A PARTIR DEL ESTUDIO DE LA EXPRESIÓN FACIAL"",Colegio Mayor Del Cauca - Institución Universitaria",2018
0001651693,"POR SU DESTACADO TRABAJO Y PRESENTACIÓN DURANTE EL ENCUENTRO NACIONAL DE ESTUDIANTES DE INGENIERÍA Y AFINES, CON EL TRABAJO ""PROPUESTA DE MÉTODO AUTOMATIZADO PARA LA MEDICIÓN DE LA SATISFACCIÓN EN PRUEBAS DE USABILIDAD, A PARTIR DE LA EXPRESIÓN FACIAL"",Colegio Mayor Del Cauca - Institución Universitaria",2017
0000916897,"Inovacción Educativa con TIC en Educación Superior,UNIVERSIDAD DE LOS ANDES",2013
0000916897,"trabajo de grado con mención de honor,Colegio Mayor Del Cauca - Institución Universitaria",2014
0000916897,"MENCION DE HONOR ,Colegio Mayor Del Cauca - Institución Universitaria",2019
0001651831,"MENCIÓN DE HONOR AL TRABAJO ""PROPUESTA DE MÉTODO AUTOMATIZADO PARA LA MEDICIÓN DE LA SATISFACCIÓN EN PRUEBAS DE USABILIDAD, A PARTIR DEL ESTUDIO DE LA EXPRESIÓN FACIAL"",Colegio Mayor Del Cauca - Institución Universitaria",2018
0001651831,"DESTACADO TRABAJO Y PRESENTACIÓN DURANTE EL ENCUENTRO NACIONAL DE ESTUDIANTES DE INGENIERÍA Y AFINES, CON EL TRABAJO ""PROPUESTA DE MÉTODO AUTOMATIZADO PARA LA MEDICIÓN DE LA SATISFACCIÓN EN PRUEBAS DE USABILIDAD, A PARTIR DE LA EXPRESIÓN FACIAL,Colegio Mayor Del Cauca - Institución Universitaria",2017
0001500497,"Menciòn Honorifica,FUNDACION UNIVERSITARIA DE POPAYAN",2007
0001500497,"Reconocimiento a la labor Docente,Colegio Mayor Del Cauca - Institución Universitaria",2020
0000915416,"HONOR AL MERITO,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2005
0000915416,"RECONOCIMIENTO POR 10 AÑOS DE LABOR EDUCATIVA,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2011
0000915416,"Reconocimiento Internacional ""Concurso Objetos de aprendizaje"" LACLO 2013,Univ Austral De Chile",2013
0000915416,"TERCER PUESTO PONENCIA DATAMART PARA GESTIÓN DE INFORMACIÓN   HISTÓRICA DE LAS ESTACIONES HIDROMÉTRICAS Y   CLIMÁTICAS-CRC,Universidad Mariana - Unimar",2019
0000915416,"TRAYECTORIA INSTITUCIONAL,Escuela Superior de Administración Pública - ESAP",2018
0000915416,"TRAYECTORIA Y PERMANENCIA INSTITUCIONAL 18 AÑOS,Colegio Mayor Del Cauca - Institución Universitaria",2017
0000915416,"LIDERAZGO UNIMAYOR,Colegio Mayor Del Cauca - Institución Universitaria",2016
0001341288,"Investigador del año Bonaventuriano,UNIVERSIDAD DE SAN BUENAVENTURA CALI",2017
0001341288,"tesis meritoria,UNIVERSIDAD DE SAN BUENAVENTURA CALI",2017
0000012130,"Beca de Aprovechamiento,UNIVERSIDAD DEL VALLE",1989
0000012130,"Beca para realizar estudios de Doctorado,AECI",2000
0000012130,"Beca de Aprovechamiento,UNIVERSIDAD DEL VALLE",1990
0000012130,"Beca de Aprovechamiento,UNIVERSIDAD DEL VALLE",1991
0000012130,"Beca para realizar estudios de Doctorado,AECI",2001
0000012130,"Beca para realizar estudios de Doctorado,AECI",2002
0000012130,"Beca asociada a proyecto,CSIC",2003
0000012130,"Calificación Sobresaliente Cum Laude,UNIVERSIDAD AUTONOMA DE MADRID",2004
0000012130,"Proposición No. 2. Reconocimiento Grupo Editorial de la Revista Biotecnología en el Sector Agropecuario y Agroindustrial,UNIVERSIDAD DEL CAUCA",2009
0000012130,Mensión Honorífica,2009
0000012130,"Profesor Ad Honorem,UNIVERSIDAD DE CALDAS",2015
0000012130,"Premio Nalco An Ecolab Company mejor trabajo poster ""INMOVILIZACIÓN DE LA ENZIMA : β-D-galactosidasa"". Estudiante Yeniffer suriaga,UNIVERSIDAD DEL VALLE",2015
0000635863,Premio Ex-aequo al mejor artículo publicado en la Revista Española de Lechería,1997
0000635863,Premio del Institute Candia (Francia) por el proyecto: Chemical changes in UHT and sterized milks during heat treatment and storage,1990
0000518980,"Beca predoctoral de la Universitat de Lleida,Universitat De Lleida",2007
0000518980,"Beca predoctoral de la Generalitat de Cataluña,Generalitat de Cataluyna",2007
0000518980,"Beca para estancias en otros centros para desarrollar tareas de investigación, año 2010-2011,Universitat De Lleida",2011
0000518980,"Beca Interna Postdoctoral,Consejo Nacional de Investigaciones Científicas y Técnicas",2012
0000518980,"Doctorado con Mención Europea,Universitat De Lleida",2012
0000518980,"Tesis Doctoral Cum Laude,Universitat De Lleida",2012
0000635324,"Premio Extraordinario de Licenciatura en Ciencia y Tecnología de los alimentos,UAM",1997
0000635324,"Sobresaliente cum laude,UNIVERSIDAD AUTONOMA DE MADRID",2011
0000374156,"premio otorgado por excelencia en los estudios realizado durante la carrera de ingeniería agroindustrial.,Fundación Exxon de Colombia",1992
0000374156,"premio otorgado por haber ganado el primer lugar en el v concurso agroindustrial, Con el proyecto producción, beneficio, transformación y comercialización del cardamomo en el viejo caldas,Fundación para el Desarrollo del Quindío",1992
0000374156,"Tesis Meritoria a la tesis de grado: influencia de mezclas de almidón agrio, perfil de temperatura y velocidad de tornillo de un extrusor sencillo en la producción de almidón termplástico, su caracterización fisicoquímica, mecánica, microestructural y co,UNIVERSIDAD DEL VALLE",2005
0000374156,"Premio Nacional en Ciencia y Tecnologia-ACTA-,ASOCIACION COLOMBIANA DE CIENCIAS Y TECNOLOGIA",2006
0000374156,"XVI Reconocimiento al los Mejores Trabajos de Grado,UNIVERSIDAD NACIONAL DE COLOMBIA",2006
0000374156,"Revista Clasificada en Colciencias,UNIVERSIDAD DEL CAUCA",2008
0000374156,"Actualización en el Sistema de Indexacción de la Revista de Biotecnologia en Sector Agropecuario y Agroindustrial,UNIVERSIDAD DEL CAUCA",2009
0000374156,"Desarrollo Cientifico y Tecnologico en Materiales Bioplasticos a Partir de Almidón de Yuca - Presidencia de la Republica de Colombia - Presidente, Alvaro Uribe Velez,Presidencia De La República De Colombia",2009
0000374156,"Desarrollo Cientifico y Tecnologico en Materiales Bioplasticos a Partir de Almidón de Yuca,UNIVERSIDAD DEL CAUCA",2009
0000374156,"Desarrollo Cientifico y Tecnologico en Materiales Bioplasticos a Partir de Almidón de Yuca,CENTRO REGIONAL DE PRODUCTIVIDAD E INNOVACIÓN DEL CAUCA CREPIC",2009
0000374156,"Apoyo en el Sector Agroindustrial Del Cauca,Asociacion de Ingenieros Agroindustriales - Seccional Cauca",2009
0000374156,"Primer Egresado del Programa de Doctorado en Ingenieria con Enfasis en Alimentos de la Universidad del Valle,UNIVERSIDAD DEL VALLE",2009
0000374156,"Trabajo de Maestria,UNIVERSIDAD DEL VALLE",2011
0000374156,"Mención de honor a la tesisi dirigida titulada Propiedades mecánicas y de barrera de matrices moldeadas obtenidas a partir de harina de yuca pregelatinizada,UNIVERSIDAD DEL CAUCA",2014
0000374156,"Reconocimiento por dirección de proyectos del fondo de Ciencia, Tecnología e Innovación, financiados por el Sistema General de Regalias,Universidad del Cauca-Unicauca",2015
0000374156,"Reconocimiento por clasificación del grupo ed investigación CYTBIA en convocatoria  para medición del 2015,Universidad del Cauca-Unicauca",2016
0000374156,"Premio Larkin a la investigación en alimentos-IICTA 2016,Larkin",2016
0000374156,"Reconocimiento a la labor de los grupos de investigación de la Universidad del Cauca,Universidad del Cauca-Unicauca",2017
0000374156,"Desacatada participación como conferencista magistral,UNIVERSIDAD DEL TOLIMA",2015
0000374156,"Tesis meritoria,Universidad Nacional de Colombia - Sede Palmira",2017
0000374156,"Distinción meritoria,Universidad Nacional de Colombia - Sede Palmira",2019
0000374156,"Innovaciones Superiores en la temática innovaciones Ambientales de los premios Cidesco a la Innovación 2020 con el Proyecto Titulado: Proyecto Bioalmacigo de la Universidad del Cauca,UNIVERSIDAD ICESI",2020
0000012998,"Beca de Formación Doctoral,Fundetel (Catedra Xfera)",2002
0000012998,"Clasificación en la Categoría A del Escalafón Nacional de Centros y Grupos de Investigación, otorgada por Colciencias al Grupo de Ingeniería Telemática de la Universidad del Cauca.,Ministerio de Ciencia, Tecnología e Innovación",1999
0000012998,"Declaratoria de Gupo de Excelencia otorgada por Colciencias en la Convocatoria Nacional para el Apoyo a los Grupos y Centros de Investigación, al Grupo de Ingeniería Telemática de la Universidad del Cauca,Ministerio de Ciencia, Tecnología e Innovación",1997
0000012998,"Beca de Formación de Personal de Investigación (FPI),Ministaerio de Ciencia y Tecnología de España",2003
0000012998,"Best paper in the event ACHI 2009,Institute Of Electrical And Electronics Engineers-Ieee",2009
0000012998,"Best paper nominated in X Brazilian Symposium on Human Factors in Computing IHC 2011 & V Latin American Conference on Human Computer Interaction CLIHC 2011,Universidad Fderal de Pernambuco",2011
0000012998,"Calificación Sobresaliente Cum Laude por trabajo de Tesis Doctoral,UNIVERSIDAD POLITÉCNICA DE MADRID",2006
0000012998,Mención Honorifica,2016
0000012998,"Best short paper in the 11 Congreso Colombiano de Computación (11CCC),UNIVERSIDAD DEL CAUCA",2016
0000873411,"Beca de Introduccióna la Investigación,CSIC",1990
0000873411,"Beca de Introducción a la investigación,CSSIC",1991
0000873411,"Beca Predoctoral,MEC",1992
0000873411,"Beca Predoctoral,MEC",1993
0000873411,"Beca Predoctoral,MEC",1994
0000873411,"Beca Predoctoral,MEC",1995
0000873411,"Beca Postdoctoral,Instituto Danone",1996
0000873411,"Beca Postdoctoral,Instituto Danone",1997
0000873411,"Beca de Perfeccionamiento de Tecnólogos en el extranjero,MEC",1998
0000873411,"Beca de Perfeccionamiento de Tecnólogos en el Extranjero,MEC",1999
0000873411,"Premio Nalco An Ecolab Company. V Simposio de Química. Cali Colombia,UNIVERSIDAD DEL CAUCA",2015
0000873411,"Premio Nacional al Mérito Investigativo. III Congreso Latinoamericano de Estudiantes de Química CONLEQ ,UNIVERSIDAD DEL CAUCA",2015
0000635820,"Ex-aequo al mejor artículo publicado en La Revista Española de Lechería. Convocatoria 1997,Revista Española de Lechería",1997
0000193453,"TESIS LAUREADA Resolucion No. 070 Acta No. 08 de Noviembre de 1992,UNIVERSIDAD NACIONAL DE COLOMBIA",1992
0000193453,"Scholarship ,UNIVERSIDAD DEL VALLE",2006
0000193453,RECONOCIMIENTO AL GRUPO -BIMAC- COMO PIONERO EN BIOINFORMATICA EN COLOMBIA,2010
0000193453,"es un articulo que ha sido visto a la fecha 22 de Junio 2013, 1552 veces",2013
0000193453,"Reconocimiento a Patricia Vélez en el evento donde el Ministro de Educación Nacional (e)  inaugura el primer Centro Internacional de Secuenciación Genómica y Bioingeniería,Ministerio De Educación Nacional - Mineducación",2016
0001239147,"Mención honorífica Trabajo de grado,UNIVERSIDAD DEL CAUCA",2009
0001603568,"Premio Nalco An Ecolab Company,UNIVERSIDAD DEL VALLE",2015
0001603568,"Beca para III Escuela de Verano 2016,Pontificia Universidad Católica De Chile",2016
0001494072,"Reconocimiento al docente investigador,FUNDACION UNIVERSITARIA DE POPAYAN",2020
0001494075,"TESIS MERITORIA,FUNDACION UNIVERSITARIA DE POPAYAN",2019
0001494075,"NOCHE DE LA EXCELENCIA FUP -RECONOCIMIENTO A LA TRAYECTORIA DOCENTE,FUNDACION UNIVERSITARIA DE POPAYAN",2022
0001494077,"MENSIÓN MERITORIA TRABAJO DE GRADO (EVALUACION AGRONOMICA Y NUTRICIONAL DEL PASTO ELEFANTE(PENNISETUM PURPUREUM)A PARTIR DE DIFERENTES BIOFERTILIZANTES EN LA FINCA LOS ROBLES DE POPAYANPARA OPTAR EL TITULO DE MAGISTER ,Universidad De Manizales - Umanizales",2016
0001573262,"Ganador del Primer Concursos de Innovación de Estilos de Vida Sostenible Colombia 2020,Programa de las Naciones Unidas para el Medio Ambiente",2020
0001573262,"Bootcamp Virtual Emprendimientos para los Estilos de Vida Sostenibles,Programa de las Naciones Unidas para el Medio Ambiente",2020
0001573262,"PREMIOS A LA INNOVACIÓN UNIVERSITARIA 2021 (INNOVACIONES SUPERIORES),FUNDACION UNIVERSITARIA DE POPAYAN",2021
0001573262,"DOCENTE DESTACADO POR FOMENTO A LA INVESTIGACIÓN INSTITUCIONAL,FUNDACION UNIVERSITARIA DE POPAYAN",2019
0001573262,"DIEZ AÑOS DE CULMINACIÓN DE ESTUDIOS UNIVERSITARIOS ,Universidad Antonio Nariño, Popayán",2013
0001573262,"ORDEN DEL MÉRITO DE DOCENCIA DE EXCELENCIA ,FUNDACION UNIVERSITARIA DE POPAYAN",2022
0001573262,"ORDEN DEL MÉRITO LABOLAL FUP,FUNDACION UNIVERSITARIA DE POPAYAN",2022
0001573262,"ORDEN DEL ESPÍRITU FUP (LIDERAZGO REPRESENTATIVO),FUNDACION UNIVERSITARIA DE POPAYAN",2022
0001573262,"IV Versión de los premios CIDESCO a la innovación Universitaria (1er puesto categoría Innovaciones Ambientales),FUNDACION UNIVERSITARIA DE POPAYAN",2022
0000034754,"mejor supervisor del departamento del cauca,Departamento del Cauca",2012
0001558568,"Participación en conferencia magistral - transición Agroecológica y Soberanía Alimentaria. Los desafíos del cambio climático.,UNIVERSIDAD AUTÓNOMA DE CHAPINGO",2017
0001558568,"Investigador y excelencia científica ,UNIVERSIDAD DEL CAUCA",2018
0001558568,"Por sus desempeño y profesionalismo demostrando como docente en el desarrollo del diplomado en: formulación de proyectos  ,Resguardo de Misak de La María Piendamó - Cauca",2018
0001558568,"Por haber impartido el Conversatorio Módulo 10: ¿Transiciones para la soberanía alimentaria y la salud colectiva¿,Universidad Autónoma de Querétaro",2020
0001480205,"MEJOR DOCENTE EVALUADO ,FUNDACION UNIVERSITARIA DE POPAYAN",2022
0001627047,"Jóvenes destacados por su participación en grupo de investigación GINPAS,FUNDACION UNIVERSITARIA DE POPAYAN",2019
0001627047,"Trayectoria de investigación, calidad de producción, excelencia científica y liderazgo en el semillero EL ROBLE,FUNDACION UNIVERSITARIA DE POPAYAN",2020
0001494070,"Beca Maestría,Universidad De Lleida",2008
0001494070,"Beca Maestría,Erasmus Mundus 2010-2012",2010
0001494070,"Melhores alunos por curso diplomados no ano letivo de 2011/2012,Instituto Politécnico de Bragança",2013
